,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[5990],5.165,0.0,5.165,5.165
likelihood[5991],4.285,0.0,4.285,4.285
likelihood[5992],3.592,0.0,3.592,3.592
likelihood[5993],4.162,1.729,0.741,7.474
likelihood[5994],3.657,0.0,3.657,3.657
likelihood[5995],6.47,0.0,6.47,6.47
likelihood[5996],1.929,0.0,1.929,1.929
likelihood[5997],4.171,1.708,0.788,7.474
likelihood[5998],5.4,0.0,5.4,5.4
likelihood[5999],6.413,0.0,6.413,6.413
likelihood[6000],2.736,0.0,2.736,2.736
likelihood[6001],4.191,1.743,0.722,7.442
likelihood[6002],4.806,0.0,4.806,4.806
likelihood[6003],6.065,0.0,6.065,6.065
likelihood[6004],2.856,0.0,2.856,2.856
likelihood[6005],4.17,1.724,0.746,7.491
likelihood[6006],5.268,0.0,5.268,5.268
likelihood[6007],4.971,0.0,4.971,4.971
likelihood[6008],4.419,0.0,4.419,4.419
likelihood[6009],4.178,1.703,0.743,7.461
likelihood[6010],3.907,0.0,3.907,3.907
likelihood[6011],4.284,0.0,4.284,4.284
likelihood[6012],4.043,0.0,4.043,4.043
likelihood[6013],4.822,0.0,4.822,4.822
likelihood[6014],4.266,0.0,4.266,4.266
likelihood[6015],4.638,0.0,4.638,4.638
likelihood[6016],1.075,0.0,1.075,1.075
likelihood[6017],4.474,0.0,4.474,4.474
likelihood[6018],6.135,0.0,6.135,6.135
likelihood[6019],3.927,0.0,3.927,3.927
likelihood[6020],2.409,0.0,2.409,2.409
likelihood[6021],6.326,0.0,6.326,6.326
likelihood[6022],2.693,0.0,2.693,2.693
likelihood[6023],2.708,0.0,2.708,2.708
likelihood[6024],4.705,0.0,4.705,4.705
likelihood[6025],4.554,0.0,4.554,4.554
likelihood[6026],1.67,0.0,1.67,1.67
likelihood[6027],2.197,0.0,2.197,2.197
likelihood[6028],3.954,0.0,3.954,3.954
likelihood[6029],3.807,0.0,3.807,3.807
likelihood[6030],1.235,0.0,1.235,1.235
likelihood[6031],2.708,0.0,2.708,2.708
likelihood[6032],4.806,0.0,4.806,4.806
likelihood[6033],4.111,0.0,4.111,4.111
likelihood[6034],3.279,0.0,3.279,3.279
likelihood[6035],3.636,0.0,3.636,3.636
likelihood[6036],4.511,0.0,4.511,4.511
likelihood[6037],2.909,0.0,2.909,2.909
likelihood[6038],3.558,0.0,3.558,3.558
likelihood[6039],4.92,0.0,4.92,4.92
likelihood[6040],3.271,0.0,3.271,3.271
likelihood[6041],0.182,0.0,0.182,0.182
likelihood[6042],4.609,0.0,4.609,4.609
likelihood[6043],4.143,0.0,4.143,4.143
likelihood[6044],1.587,0.0,1.587,1.587
likelihood[6045],4.263,0.0,4.263,4.263
likelihood[6046],5.343,0.0,5.343,5.343
likelihood[6047],5.647,1.74,2.276,9.092
likelihood[6048],5.861,0.0,5.861,5.861
likelihood[6049],1.3,0.0,1.3,1.3
likelihood[6050],2.398,0.0,2.398,2.398
likelihood[6051],4.47,0.0,4.47,4.47
likelihood[6052],5.655,1.742,2.297,9.104
likelihood[6053],5.707,0.0,5.707,5.707
likelihood[6054],3.076,0.0,3.076,3.076
likelihood[6055],4.89,0.0,4.89,4.89
likelihood[6056],4.835,0.0,4.835,4.835
likelihood[6057],5.662,1.703,2.442,9.053
likelihood[6058],4.949,0.0,4.949,4.949
likelihood[6059],2.982,0.0,2.982,2.982
likelihood[6060],4.748,0.0,4.748,4.748
likelihood[6061],5.671,1.711,2.264,8.886
likelihood[6062],4.394,0.0,4.394,4.394
likelihood[6063],0.747,0.0,0.747,0.747
likelihood[6064],4.466,0.0,4.466,4.466
likelihood[6065],5.509,0.0,5.509,5.509
likelihood[6066],6.382,0.0,6.382,6.382
likelihood[6067],2.664,0.0,2.664,2.664
likelihood[6068],0.182,0.0,0.182,0.182
likelihood[6069],6.064,0.0,6.064,6.064
likelihood[6070],2.398,0.0,2.398,2.398
likelihood[6071],2.335,0.0,2.335,2.335
likelihood[6072],3.611,0.0,3.611,3.611
likelihood[6073],4.914,0.0,4.914,4.914
likelihood[6074],3.434,0.0,3.434,3.434
likelihood[6075],2.512,0.0,2.512,2.512
likelihood[6076],4.86,0.0,4.86,4.86
likelihood[6077],4.152,0.0,4.152,4.152
likelihood[6078],5.698,1.706,2.233,8.86
likelihood[6079],5.46,0.0,5.46,5.46
likelihood[6080],1.81,0.0,1.81,1.81
likelihood[6081],5.416,0.0,5.416,5.416
likelihood[6082],5.251,0.0,5.251,5.251
likelihood[6083],5.722,1.714,2.512,9.203
likelihood[6084],5.652,0.0,5.652,5.652
likelihood[6085],1.773,0.0,1.773,1.773
likelihood[6086],4.466,0.0,4.466,4.466
likelihood[6087],3.492,0.0,3.492,3.492
likelihood[6088],5.731,1.717,2.24,8.987
likelihood[6089],3.761,0.0,3.761,3.761
likelihood[6090],3.245,0.0,3.245,3.245
likelihood[6091],3.367,0.0,3.367,3.367
likelihood[6092],5.329,0.0,5.329,5.329
likelihood[6093],5.682,1.722,2.363,9.153
likelihood[6094],1.946,0.0,1.946,1.946
likelihood[6095],2.093,0.0,2.093,2.093
likelihood[6096],4.949,0.0,4.949,4.949
likelihood[6097],4.062,0.0,4.062,4.062
likelihood[6098],5.707,1.716,2.479,9.161
likelihood[6099],7.915,0.0,7.915,7.915
likelihood[6100],2.631,0.0,2.631,2.631
likelihood[6101],2.833,0.0,2.833,2.833
likelihood[6102],5.603,0.0,5.603,5.603
likelihood[6103],0.039,0.0,0.039,0.039
likelihood[6104],6.146,0.0,6.146,6.146
likelihood[6105],4.671,0.0,4.671,4.671
likelihood[6106],6.548,0.0,6.548,6.548
likelihood[6107],0.199,0.0,0.199,0.199
likelihood[6108],4.863,0.0,4.863,4.863
likelihood[6109],5.082,0.0,5.082,5.082
likelihood[6110],4.89,0.0,4.89,4.89
likelihood[6111],2.761,0.0,2.761,2.761
likelihood[6112],5.565,0.0,5.565,5.565
likelihood[6113],5.742,0.0,5.742,5.742
likelihood[6114],5.673,1.708,2.321,8.969
likelihood[6115],5.004,0.0,5.004,5.004
likelihood[6116],1.564,0.0,1.564,1.564
likelihood[6117],6.18,0.0,6.18,6.18
likelihood[6118],5.481,0.0,5.481,5.481
likelihood[6119],5.643,1.714,2.435,9.127
likelihood[6120],4.489,0.0,4.489,4.489
likelihood[6121],2.016,0.0,2.016,2.016
likelihood[6122],6.431,0.0,6.431,6.431
likelihood[6123],4.017,0.0,4.017,4.017
likelihood[6124],5.661,1.72,2.23,8.918
likelihood[6125],6.723,0.0,6.723,6.723
likelihood[6126],0.525,0.0,0.525,0.525
likelihood[6127],5.746,0.0,5.746,5.746
likelihood[6128],4.662,0.0,4.662,4.662
likelihood[6129],5.62,1.733,2.101,8.87
likelihood[6130],5.746,0.0,5.746,5.746
likelihood[6131],2.39,0.0,2.39,2.39
likelihood[6132],6.332,0.0,6.332,6.332
likelihood[6133],5.029,0.0,5.029,5.029
likelihood[6134],5.664,1.724,2.313,8.997
likelihood[6135],5.602,0.0,5.602,5.602
likelihood[6136],1.946,0.0,1.946,1.946
likelihood[6137],5.501,0.0,5.501,5.501
likelihood[6138],5.532,0.0,5.532,5.532
likelihood[6139],5.633,1.719,2.277,9.09
likelihood[6140],5.647,0.0,5.647,5.647
likelihood[6141],1.735,0.0,1.735,1.735
likelihood[6142],5.911,0.0,5.911,5.911
likelihood[6143],5.261,0.0,5.261,5.261
likelihood[6144],5.683,1.733,2.128,8.959
likelihood[6145],4.762,0.0,4.762,4.762
likelihood[6146],0.637,0.0,0.637,0.637
likelihood[6147],7.244,0.0,7.244,7.244
likelihood[6148],6.074,0.0,6.074,6.074
likelihood[6149],5.231,0.0,5.231,5.231
likelihood[6150],2.221,0.0,2.221,2.221
likelihood[6151],7.112,0.0,7.112,7.112
likelihood[6152],5.224,0.0,5.224,5.224
likelihood[6153],3.714,0.0,3.714,3.714
likelihood[6154],1.517,0.0,1.517,1.517
likelihood[6155],7.175,0.0,7.175,7.175
likelihood[6156],5.321,0.0,5.321,5.321
likelihood[6157],5.638,1.747,2.316,9.231
likelihood[6158],1.609,0.0,1.609,1.609
likelihood[6159],2.088,0.0,2.088,2.088
likelihood[6160],6.019,0.0,6.019,6.019
likelihood[6161],4.492,0.0,4.492,4.492
likelihood[6162],5.692,1.733,2.315,9.08
likelihood[6163],4.043,0.0,4.043,4.043
likelihood[6164],0.747,0.0,0.747,0.747
likelihood[6165],6.86,0.0,6.86,6.86
likelihood[6166],4.569,0.0,4.569,4.569
likelihood[6167],5.653,1.7,2.275,8.954
likelihood[6168],3.367,0.0,3.367,3.367
likelihood[6169],2.037,0.0,2.037,2.037
likelihood[6170],7.155,0.0,7.155,7.155
likelihood[6171],4.836,0.0,4.836,4.836
likelihood[6172],5.652,1.736,2.197,8.994
likelihood[6173],1.652,0.0,1.652,1.652
likelihood[6174],6.878,0.0,6.878,6.878
likelihood[6175],4.971,0.0,4.971,4.971
likelihood[6176],5.642,1.737,2.259,8.944
likelihood[6177],4.307,0.0,4.307,4.307
likelihood[6178],1.617,0.0,1.617,1.617
likelihood[6179],7.545,0.0,7.545,7.545
likelihood[6180],5.116,0.0,5.116,5.116
likelihood[6181],5.659,1.706,2.375,9.096
likelihood[6182],4.263,0.0,4.263,4.263
likelihood[6183],2.418,0.0,2.418,2.418
likelihood[6184],6.891,0.0,6.891,6.891
likelihood[6185],4.693,0.0,4.693,4.693
likelihood[6186],5.683,1.744,2.302,9.065
likelihood[6187],4.015,0.0,4.015,4.015
likelihood[6188],2.12,0.0,2.12,2.12
likelihood[6189],6.921,0.0,6.921,6.921
likelihood[6190],4.387,0.0,4.387,4.387
likelihood[6191],5.686,1.723,2.344,9.092
likelihood[6192],4.394,0.0,4.394,4.394
likelihood[6193],2.531,0.0,2.531,2.531
likelihood[6194],6.929,0.0,6.929,6.929
likelihood[6195],4.441,0.0,4.441,4.441
likelihood[6196],1.022,0.0,1.022,1.022
likelihood[6197],8.337,0.0,8.337,8.337
likelihood[6198],4.714,0.0,4.714,4.714
likelihood[6199],3.367,0.0,3.367,3.367
likelihood[6200],1.176,0.0,1.176,1.176
likelihood[6201],7.104,0.0,7.104,7.104
likelihood[6202],3.939,0.0,3.939,3.939
likelihood[6203],5.832,0.0,5.832,5.832
likelihood[6204],1.694,0.0,1.694,1.694
likelihood[6205],7.229,0.0,7.229,7.229
likelihood[6206],5.199,0.0,5.199,5.199
likelihood[6207],4.174,0.0,4.174,4.174
likelihood[6208],1.099,0.0,1.099,1.099
likelihood[6209],7.338,0.0,7.338,7.338
likelihood[6210],4.748,0.0,4.748,4.748
likelihood[6211],4.369,0.0,4.369,4.369
likelihood[6212],2.737,0.0,2.737,2.737
likelihood[6213],7.189,0.0,7.189,7.189
likelihood[6214],5.595,0.0,5.595,5.595
likelihood[6215],4.99,0.0,4.99,4.99
likelihood[6216],0.513,0.0,0.513,0.513
likelihood[6217],7.433,0.0,7.433,7.433
likelihood[6218],5.101,0.0,5.101,5.101
likelihood[6219],5.714,1.736,2.434,9.175
likelihood[6220],0.94,0.0,0.94,0.94
likelihood[6221],8.092,0.0,8.092,8.092
likelihood[6222],4.681,0.0,4.681,4.681
likelihood[6223],5.745,1.711,2.399,9.058
likelihood[6224],3.497,0.0,3.497,3.497
likelihood[6225],1.85,0.0,1.85,1.85
likelihood[6226],6.804,0.0,6.804,6.804
likelihood[6227],5.526,0.0,5.526,5.526
likelihood[6228],5.729,1.742,2.477,9.371
likelihood[6229],5.984,0.0,5.984,5.984
likelihood[6230],0.199,0.0,0.199,0.199
likelihood[6231],7.895,0.0,7.895,7.895
likelihood[6232],3.497,0.0,3.497,3.497
likelihood[6233],5.698,1.734,2.4,9.184
likelihood[6234],6.438,0.0,6.438,6.438
likelihood[6235],1.609,0.0,1.609,1.609
likelihood[6236],7.416,0.0,7.416,7.416
likelihood[6237],5.545,0.0,5.545,5.545
likelihood[6238],4.875,0.0,4.875,4.875
likelihood[6239],1.169,0.0,1.169,1.169
likelihood[6240],7.351,0.0,7.351,7.351
likelihood[6241],3.077,0.0,3.077,3.077
likelihood[6242],5.283,0.0,5.283,5.283
likelihood[6243],2.371,0.0,2.371,2.371
likelihood[6244],6.103,0.0,6.103,6.103
likelihood[6245],5.051,0.0,5.051,5.051
likelihood[6246],5.663,1.717,2.149,8.824
likelihood[6247],4.796,0.0,4.796,4.796
likelihood[6248],1.735,0.0,1.735,1.735
likelihood[6249],8.043,0.0,8.043,8.043
likelihood[6250],4.715,0.0,4.715,4.715
likelihood[6251],5.627,1.726,2.182,8.948
likelihood[6252],1.609,0.0,1.609,1.609
likelihood[6253],0.94,0.0,0.94,0.94
likelihood[6254],8.116,0.0,8.116,8.116
likelihood[6255],5.276,0.0,5.276,5.276
likelihood[6256],5.663,1.726,2.239,8.981
likelihood[6257],4.949,0.0,4.949,4.949
likelihood[6258],1.358,0.0,1.358,1.358
likelihood[6259],8.324,0.0,8.324,8.324
likelihood[6260],4.998,0.0,4.998,4.998
likelihood[6261],5.666,1.707,2.472,9.175
likelihood[6262],4.52,0.0,4.52,4.52
likelihood[6263],1.911,0.0,1.911,1.911
likelihood[6264],7.431,0.0,7.431,7.431
likelihood[6265],4.628,0.0,4.628,4.628
likelihood[6266],5.66,1.744,2.237,9.094
likelihood[6267],3.304,0.0,3.304,3.304
likelihood[6268],7.738,0.0,7.738,7.738
likelihood[6269],4.97,0.0,4.97,4.97
likelihood[6270],5.657,1.772,1.973,8.954
likelihood[6271],4.812,0.0,4.812,4.812
likelihood[6272],1.694,0.0,1.694,1.694
likelihood[6273],6.895,0.0,6.895,6.895
likelihood[6274],4.788,0.0,4.788,4.788
likelihood[6275],5.649,1.711,2.325,8.995
likelihood[6276],2.023,0.0,2.023,2.023
likelihood[6277],7.475,0.0,7.475,7.475
likelihood[6278],5.23,0.0,5.23,5.23
likelihood[6279],5.662,1.736,2.261,9.044
likelihood[6280],1.163,0.0,1.163,1.163
likelihood[6281],1.816,0.0,1.816,1.816
likelihood[6282],4.858,0.0,4.858,4.858
likelihood[6283],2.647,0.0,2.647,2.647
likelihood[6284],1.289,0.0,1.289,1.289
likelihood[6285],4.142,0.0,4.142,4.142
likelihood[6286],0.495,0.0,0.495,0.495
likelihood[6287],1.921,0.0,1.921,1.921
likelihood[6288],1.141,0.0,1.141,1.141
likelihood[6289],1.078,0.0,1.078,1.078
likelihood[6290],0.358,0.0,0.358,0.358
likelihood[6291],1.244,0.0,1.244,1.244
likelihood[6292],3.014,0.0,3.014,3.014
likelihood[6293],4.797,0.0,4.797,4.797
likelihood[6294],0.904,0.0,0.904,0.904
likelihood[6295],2.128,0.0,2.128,2.128
likelihood[6296],5.153,0.0,5.153,5.153
likelihood[6297],1.513,0.0,1.513,1.513
likelihood[6298],3.411,0.0,3.411,3.411
likelihood[6299],0.668,0.0,0.668,0.668
likelihood[6300],0.351,0.0,0.351,0.351
likelihood[6301],3.887,0.0,3.887,3.887
likelihood[6302],0.728,0.0,0.728,0.728
likelihood[6303],4.798,0.0,4.798,4.798
likelihood[6304],1.176,0.0,1.176,1.176
likelihood[6305],0.131,0.0,0.131,0.131
likelihood[6306],4.139,0.0,4.139,4.139
likelihood[6307],2.197,0.0,2.197,2.197
likelihood[6308],5.535,0.0,5.535,5.535
likelihood[6309],0.182,0.0,0.182,0.182
likelihood[6310],1.535,0.0,1.535,1.535
likelihood[6311],0.365,0.0,0.365,0.365
likelihood[6312],2.353,0.0,2.353,2.353
likelihood[6313],3.081,0.0,3.081,3.081
likelihood[6314],2.029,0.0,2.029,2.029
likelihood[6315],0.732,0.0,0.732,0.732
likelihood[6316],5.401,0.0,5.401,5.401
likelihood[6317],3.204,0.0,3.204,3.204
likelihood[6318],4.17,0.0,4.17,4.17
likelihood[6319],1.56,0.0,1.56,1.56
likelihood[6320],0.058,0.0,0.058,0.058
likelihood[6321],4.781,0.0,4.781,4.781
likelihood[6322],0.798,0.0,0.798,0.798
likelihood[6323],0.811,0.0,0.811,0.811
likelihood[6324],0.588,0.0,0.588,0.588
likelihood[6325],2.549,0.0,2.549,2.549
likelihood[6326],1.683,0.0,1.683,1.683
likelihood[6327],1.978,0.0,1.978,1.978
likelihood[6328],2.565,0.0,2.565,2.565
likelihood[6329],3.436,0.0,3.436,3.436
likelihood[6330],3.278,0.0,3.278,3.278
likelihood[6331],2.107,0.0,2.107,2.107
likelihood[6332],2.681,0.0,2.681,2.681
likelihood[6333],3.602,0.0,3.602,3.602
likelihood[6334],4.627,0.0,4.627,4.627
likelihood[6335],2.091,0.0,2.091,2.091
likelihood[6336],3.377,0.0,3.377,3.377
likelihood[6337],0.285,0.0,0.285,0.285
likelihood[6338],3.891,0.0,3.891,3.891
likelihood[6339],2.314,0.0,2.314,2.314
likelihood[6340],1.364,0.0,1.364,1.364
likelihood[6341],2.824,0.0,2.824,2.824
likelihood[6342],4.139,0.0,4.139,4.139
likelihood[6343],4.86,0.0,4.86,4.86
likelihood[6344],3.491,0.0,3.491,3.491
likelihood[6345],0.086,0.0,0.086,0.086
likelihood[6346],4.589,0.0,4.589,4.589
likelihood[6347],4.962,0.0,4.962,4.962
likelihood[6348],3.007,0.0,3.007,3.007
likelihood[6349],4.11,0.0,4.11,4.11
likelihood[6350],4.778,0.0,4.778,4.778
likelihood[6351],3.416,0.0,3.416,3.416
likelihood[6352],3.035,0.0,3.035,3.035
likelihood[6353],2.875,0.0,2.875,2.875
likelihood[6354],4.101,0.0,4.101,4.101
likelihood[6355],0.99,0.0,0.99,0.99
likelihood[6356],4.043,0.0,4.043,4.043
likelihood[6357],4.063,0.0,4.063,4.063
likelihood[6358],3.514,0.0,3.514,3.514
likelihood[6359],3.695,0.0,3.695,3.695
likelihood[6360],4.714,0.0,4.714,4.714
likelihood[6361],3.431,0.0,3.431,3.431
likelihood[6362],4.881,0.0,4.881,4.881
likelihood[6363],3.802,0.0,3.802,3.802
likelihood[6364],0.668,0.0,0.668,0.668
likelihood[6365],0.223,0.0,0.223,0.223
likelihood[6366],2.152,0.0,2.152,2.152
likelihood[6367],0.262,0.0,0.262,0.262
likelihood[6368],2.054,0.0,2.054,2.054
likelihood[6369],0.956,0.0,0.956,0.956
likelihood[6370],2.565,0.0,2.565,2.565
likelihood[6371],1.609,0.0,1.609,1.609
likelihood[6372],1.589,0.0,1.589,1.589
likelihood[6373],0.788,0.0,0.788,0.788
likelihood[6374],1.459,0.0,1.459,1.459
likelihood[6375],1.758,0.0,1.758,1.758
likelihood[6376],1.386,0.0,1.386,1.386
likelihood[6377],2.833,0.0,2.833,2.833
likelihood[6378],1.386,0.0,1.386,1.386
likelihood[6379],2.97,0.0,2.97,2.97
likelihood[6380],2.398,0.0,2.398,2.398
likelihood[6381],2.833,0.0,2.833,2.833
likelihood[6382],1.411,0.0,1.411,1.411
likelihood[6383],0.095,0.0,0.095,0.095
likelihood[6384],3.951,0.0,3.951,3.951
likelihood[6385],1.872,0.0,1.872,1.872
likelihood[6386],4.691,0.0,4.691,4.691
likelihood[6387],2.833,0.0,2.833,2.833
likelihood[6388],1.099,0.0,1.099,1.099
likelihood[6389],3.497,0.0,3.497,3.497
likelihood[6390],4.724,0.0,4.724,4.724
likelihood[6391],4.331,0.0,4.331,4.331
likelihood[6392],4.787,0.0,4.787,4.787
likelihood[6393],5.216,0.0,5.216,5.216
likelihood[6394],3.178,0.0,3.178,3.178
likelihood[6395],4.71,0.0,4.71,4.71
likelihood[6396],4.348,0.0,4.348,4.348
likelihood[6397],3.555,0.0,3.555,3.555
likelihood[6398],3.761,0.0,3.761,3.761
likelihood[6399],4.821,0.0,4.821,4.821
likelihood[6400],4.595,0.0,4.595,4.595
likelihood[6401],4.977,0.0,4.977,4.977
likelihood[6402],5.211,0.0,5.211,5.211
likelihood[6403],4.682,0.0,4.682,4.682
likelihood[6404],5.347,0.0,5.347,5.347
likelihood[6405],5.005,0.0,5.005,5.005
likelihood[6406],4.554,0.0,4.554,4.554
likelihood[6407],5.162,0.0,5.162,5.162
likelihood[6408],4.77,0.0,4.77,4.77
likelihood[6409],4.011,0.0,4.011,4.011
likelihood[6410],4.495,0.0,4.495,4.495
likelihood[6411],0.351,0.0,0.351,0.351
likelihood[6412],0.542,0.0,0.542,0.542
likelihood[6413],1.015,0.0,1.015,1.015
likelihood[6414],4.345,0.0,4.345,4.345
likelihood[6415],0.904,0.0,0.904,0.904
likelihood[6416],4.316,0.0,4.316,4.316
likelihood[6417],1.562,0.0,1.562,1.562
likelihood[6418],0.892,0.0,0.892,0.892
likelihood[6419],4.246,0.0,4.246,4.246
likelihood[6420],0.255,0.0,0.255,0.255
likelihood[6421],2.195,0.0,2.195,2.195
likelihood[6422],3.305,0.0,3.305,3.305
likelihood[6423],1.8,0.0,1.8,1.8
likelihood[6424],4.742,0.0,4.742,4.742
likelihood[6425],4.271,0.0,4.271,4.271
likelihood[6426],1.078,0.0,1.078,1.078
likelihood[6427],0.824,0.0,0.824,0.824
likelihood[6428],4.714,0.0,4.714,4.714
likelihood[6429],0.322,0.0,0.322,0.322
likelihood[6430],2.099,0.0,2.099,2.099
likelihood[6431],0.693,0.0,0.693,0.693
likelihood[6432],0.432,0.0,0.432,0.432
likelihood[6433],3.971,0.0,3.971,3.971
likelihood[6434],0.944,0.0,0.944,0.944
likelihood[6435],2.386,0.0,2.386,2.386
likelihood[6436],1.625,0.0,1.625,1.625
likelihood[6437],0.854,0.0,0.854,0.854
likelihood[6438],4.476,0.0,4.476,4.476
likelihood[6439],1.019,0.0,1.019,1.019
likelihood[6440],0.519,0.0,0.519,0.519
likelihood[6441],2.823,0.0,2.823,2.823
likelihood[6442],2.34,0.0,2.34,2.34
likelihood[6443],4.176,0.0,4.176,4.176
likelihood[6444],4.326,0.0,4.326,4.326
likelihood[6445],3.542,0.0,3.542,3.542
likelihood[6446],1.808,0.0,1.808,1.808
likelihood[6447],4.054,0.0,4.054,4.054
likelihood[6448],0.223,0.0,0.223,0.223
likelihood[6449],1.068,0.0,1.068,1.068
likelihood[6450],2.191,0.0,2.191,2.191
likelihood[6451],3.282,0.0,3.282,3.282
likelihood[6452],3.394,0.0,3.394,3.394
likelihood[6453],3.379,0.0,3.379,3.379
likelihood[6454],3.019,0.0,3.019,3.019
likelihood[6455],3.422,0.0,3.422,3.422
likelihood[6456],2.169,0.0,2.169,2.169
likelihood[6457],0.247,0.0,0.247,0.247
likelihood[6458],4.924,0.0,4.924,4.924
likelihood[6459],2.853,0.0,2.853,2.853
likelihood[6460],2.24,0.0,2.24,2.24
likelihood[6461],3.563,0.0,3.563,3.563
likelihood[6462],2.087,0.0,2.087,2.087
likelihood[6463],1.34,0.0,1.34,1.34
likelihood[6464],2.343,0.0,2.343,2.343
likelihood[6465],1.369,0.0,1.369,1.369
likelihood[6466],1.575,0.0,1.575,1.575
likelihood[6467],3.254,0.0,3.254,3.254
likelihood[6468],1.109,0.0,1.109,1.109
likelihood[6469],3.624,0.0,3.624,3.624
likelihood[6470],3.865,0.0,3.865,3.865
likelihood[6471],0.285,0.0,0.285,0.285
likelihood[6472],4.072,0.0,4.072,4.072
likelihood[6473],1.105,0.0,1.105,1.105
likelihood[6474],5.504,0.0,5.504,5.504
likelihood[6475],2.354,0.0,2.354,2.354
likelihood[6476],0.863,0.0,0.863,0.863
likelihood[6477],3.652,0.0,3.652,3.652
likelihood[6478],4.583,0.0,4.583,4.583
likelihood[6479],4.808,0.0,4.808,4.808
likelihood[6480],2.083,0.0,2.083,2.083
likelihood[6481],3.695,0.0,3.695,3.695
likelihood[6482],4.849,0.0,4.849,4.849
likelihood[6483],1.902,0.0,1.902,1.902
likelihood[6484],2.268,0.0,2.268,2.268
likelihood[6485],4.59,0.0,4.59,4.59
likelihood[6486],5.68,0.0,5.68,5.68
likelihood[6487],2.468,0.0,2.468,2.468
likelihood[6488],3.702,0.0,3.702,3.702
likelihood[6489],3.594,0.0,3.594,3.594
likelihood[6490],5.807,0.0,5.807,5.807
likelihood[6491],3.086,0.0,3.086,3.086
likelihood[6492],3.631,0.0,3.631,3.631
likelihood[6493],4.89,0.0,4.89,4.89
likelihood[6494],2.868,0.0,2.868,2.868
likelihood[6495],3.728,0.0,3.728,3.728
likelihood[6496],5.213,0.0,5.213,5.213
likelihood[6497],1.533,0.0,1.533,1.533
likelihood[6498],0.131,0.0,0.131,0.131
likelihood[6499],2.549,0.0,2.549,2.549
likelihood[6500],3.219,0.0,3.219,3.219
likelihood[6501],0.888,0.0,0.888,0.888
likelihood[6502],0.14,0.0,0.14,0.14
likelihood[6503],3.999,0.0,3.999,3.999
likelihood[6504],1.609,0.0,1.609,1.609
likelihood[6505],4.855,0.0,4.855,4.855
likelihood[6506],1.92,0.0,1.92,1.92
likelihood[6507],1.932,0.0,1.932,1.932
likelihood[6508],4.932,0.0,4.932,4.932
likelihood[6509],1.686,0.0,1.686,1.686
likelihood[6510],5.103,0.0,5.103,5.103
likelihood[6511],2.696,0.0,2.696,2.696
likelihood[6512],3.707,0.0,3.707,3.707
likelihood[6513],5.279,0.0,5.279,5.279
likelihood[6514],1.675,0.0,1.675,1.675
likelihood[6515],0.231,0.0,0.231,0.231
likelihood[6516],1.413,0.0,1.413,1.413
likelihood[6517],5.028,0.0,5.028,5.028
likelihood[6518],2.475,0.0,2.475,2.475
likelihood[6519],2.014,0.0,2.014,2.014
likelihood[6520],3.737,0.0,3.737,3.737
likelihood[6521],5.268,0.0,5.268,5.268
likelihood[6522],2.419,0.0,2.419,2.419
likelihood[6523],0.378,0.0,0.378,0.378
likelihood[6524],3.206,0.0,3.206,3.206
likelihood[6525],4.878,0.0,4.878,4.878
likelihood[6526],1.887,0.0,1.887,1.887
likelihood[6527],2.977,0.0,2.977,2.977
likelihood[6528],3.485,0.0,3.485,3.485
likelihood[6529],4.962,0.0,4.962,4.962
likelihood[6530],1.893,0.0,1.893,1.893
likelihood[6531],0.482,0.0,0.482,0.482
likelihood[6532],1.308,0.0,1.308,1.308
likelihood[6533],5.115,0.0,5.115,5.115
likelihood[6534],2.035,0.0,2.035,2.035
likelihood[6535],0.058,0.0,0.058,0.058
likelihood[6536],2.967,0.0,2.967,2.967
likelihood[6537],4.967,0.0,4.967,4.967
likelihood[6538],1.449,0.0,1.449,1.449
likelihood[6539],2.233,0.0,2.233,2.233
likelihood[6540],4.043,0.0,4.043,4.043
likelihood[6541],1.297,0.0,1.297,1.297
likelihood[6542],2.436,0.0,2.436,2.436
likelihood[6543],3.876,0.0,3.876,3.876
likelihood[6544],1.795,0.0,1.795,1.795
likelihood[6545],1.74,0.0,1.74,1.74
likelihood[6546],4.102,0.0,4.102,4.102
likelihood[6547],2.565,0.0,2.565,2.565
likelihood[6548],3.404,0.0,3.404,3.404
likelihood[6549],1.954,0.0,1.954,1.954
likelihood[6550],3.447,0.0,3.447,3.447
likelihood[6551],1.629,0.0,1.629,1.629
likelihood[6552],1.844,0.0,1.844,1.844
likelihood[6553],2.059,0.0,2.059,2.059
likelihood[6554],3.906,0.0,3.906,3.906
likelihood[6555],1.332,0.0,1.332,1.332
likelihood[6556],1.497,0.0,1.497,1.497
likelihood[6557],1.227,0.0,1.227,1.227
likelihood[6558],3.66,0.0,3.66,3.66
likelihood[6559],2.307,0.0,2.307,2.307
likelihood[6560],2.917,0.0,2.917,2.917
likelihood[6561],3.857,0.0,3.857,3.857
likelihood[6562],3.813,0.0,3.813,3.813
likelihood[6563],2.906,0.0,2.906,2.906
likelihood[6564],3.469,0.0,3.469,3.469
likelihood[6565],2.402,0.0,2.402,2.402
likelihood[6566],3.272,0.0,3.272,3.272
likelihood[6567],2.007,0.0,2.007,2.007
likelihood[6568],3.584,0.0,3.584,3.584
likelihood[6569],3.019,0.0,3.019,3.019
likelihood[6570],3.678,0.0,3.678,3.678
likelihood[6571],3.935,0.0,3.935,3.935
