,mean,sd,hdi_2.5%,hdi_97.5%
likelihood_unobserved[473],2.809,2.303,-1.825,7.162
likelihood_unobserved[474],3.464,2.263,-0.778,8.268
likelihood_unobserved[475],2.714,2.208,-1.453,7.366
likelihood_unobserved[476],3.549,2.203,-1.075,7.347
likelihood_unobserved[477],2.676,2.211,-1.166,7.473
likelihood_unobserved[478],3.552,2.214,-0.846,7.86
likelihood_unobserved[479],2.703,2.188,-1.727,6.86
likelihood_unobserved[480],3.487,2.259,-0.873,7.886
likelihood_unobserved[481],2.713,2.124,-1.589,6.844
likelihood_unobserved[482],3.632,2.216,-0.331,8.388
likelihood_unobserved[483],2.756,2.328,-1.845,7.076
likelihood_unobserved[484],3.529,2.238,-0.867,7.866
likelihood_unobserved[485],2.698,2.172,-1.675,6.836
likelihood_unobserved[486],3.593,2.369,-1.033,7.958
likelihood_unobserved[487],2.761,2.302,-1.513,7.345
likelihood_unobserved[488],3.529,2.217,-0.749,7.918
likelihood_unobserved[489],2.718,2.205,-1.614,7.032
likelihood_unobserved[490],3.56,2.232,-0.882,7.686
likelihood_unobserved[491],2.772,2.279,-1.762,7.069
likelihood_unobserved[492],3.499,2.328,-0.986,8.019
likelihood_unobserved[493],2.704,2.334,-1.576,7.508
likelihood_unobserved[494],3.45,2.274,-0.981,7.987
likelihood_unobserved[495],2.804,2.24,-1.727,7.282
likelihood_unobserved[496],3.479,2.131,-0.663,7.667
likelihood_unobserved[497],2.689,2.19,-1.316,7.313
likelihood_unobserved[498],3.492,2.342,-1.183,8.187
likelihood_unobserved[499],2.725,2.327,-1.99,6.935
likelihood_unobserved[500],3.563,2.304,-1.299,7.856
likelihood_unobserved[501],2.753,2.248,-1.286,7.375
likelihood_unobserved[502],3.566,2.187,-0.616,7.862
likelihood_unobserved[503],2.714,2.292,-1.797,7.173
likelihood_unobserved[504],3.568,2.282,-0.783,8.166
likelihood_unobserved[505],2.765,2.24,-1.304,7.443
likelihood_unobserved[506],3.625,2.185,-0.711,7.672
likelihood_unobserved[507],2.769,2.232,-1.631,7.103
likelihood_unobserved[508],3.493,2.262,-0.927,7.88
likelihood_unobserved[509],2.73,2.258,-2.206,6.683
likelihood_unobserved[510],3.641,2.312,-0.978,7.996
likelihood_unobserved[511],2.81,2.272,-1.619,7.492
likelihood_unobserved[512],3.498,2.129,-0.673,7.415
likelihood_unobserved[513],2.706,2.19,-1.297,7.359
likelihood_unobserved[514],3.477,2.301,-1.379,7.797
likelihood_unobserved[515],2.615,2.256,-2.005,6.814
likelihood_unobserved[516],3.501,2.246,-0.901,7.926
likelihood_unobserved[517],2.706,2.202,-1.706,6.989
likelihood_unobserved[518],3.588,2.18,-0.753,7.802
likelihood_unobserved[519],2.661,2.282,-1.568,7.222
likelihood_unobserved[520],3.508,2.282,-1.19,7.702
likelihood_unobserved[521],2.774,2.257,-1.377,7.358
likelihood_unobserved[522],3.56,2.225,-0.933,7.846
likelihood_unobserved[523],2.761,2.175,-1.828,6.613
likelihood_unobserved[524],3.451,2.273,-0.93,7.88
likelihood_unobserved[525],2.651,2.244,-1.458,7.067
likelihood_unobserved[526],3.572,2.13,-0.369,7.852
likelihood_unobserved[527],2.794,2.295,-1.527,7.277
likelihood_unobserved[528],3.51,2.227,-0.78,7.719
likelihood_unobserved[529],2.686,2.355,-1.687,7.314
likelihood_unobserved[530],3.475,2.258,-1.068,7.777
likelihood_unobserved[531],2.721,2.157,-1.772,6.672
likelihood_unobserved[532],3.535,2.258,-0.804,8.05
likelihood_unobserved[533],2.621,2.282,-1.619,7.237
likelihood_unobserved[534],3.522,2.366,-0.738,8.464
likelihood_unobserved[535],2.744,2.267,-1.572,7.363
likelihood_unobserved[536],3.477,2.218,-1.295,7.466
likelihood_unobserved[537],2.711,2.226,-1.696,7.079
likelihood_unobserved[538],3.542,2.218,-0.845,7.614
likelihood_unobserved[539],2.691,2.267,-1.331,7.444
likelihood_unobserved[540],3.522,2.274,-0.857,8.019
likelihood_unobserved[541],2.803,2.236,-1.246,7.449
likelihood_unobserved[542],3.613,2.242,-0.524,8.091
likelihood_unobserved[543],2.699,2.365,-2.126,7.024
likelihood_unobserved[544],3.56,2.352,-1.177,8.028
likelihood_unobserved[545],2.69,2.266,-1.761,7.009
likelihood_unobserved[546],3.503,2.266,-1.032,7.832
likelihood_unobserved[547],2.728,2.169,-1.262,7.15
likelihood_unobserved[548],3.451,2.238,-0.917,7.858
likelihood_unobserved[549],2.794,2.137,-1.365,7.023
likelihood_unobserved[550],3.501,2.228,-0.811,7.694
likelihood_unobserved[551],2.642,2.226,-1.562,6.972
likelihood_unobserved[552],3.519,2.199,-0.588,7.912
likelihood_unobserved[553],2.712,2.25,-1.676,6.96
likelihood_unobserved[554],3.535,2.269,-0.687,7.924
likelihood_unobserved[555],2.795,2.28,-1.403,7.474
likelihood_unobserved[556],3.484,2.219,-0.781,7.957
likelihood_unobserved[557],2.688,2.292,-1.738,7.165
likelihood_unobserved[558],3.491,2.252,-0.746,8.042
likelihood_unobserved[559],2.735,2.236,-1.614,7.197
likelihood_unobserved[560],3.525,2.277,-1.049,7.772
likelihood_unobserved[561],2.734,2.366,-1.885,7.182
likelihood_unobserved[562],3.49,2.206,-0.462,8.174
likelihood_unobserved[563],2.748,2.236,-1.633,6.843
likelihood_unobserved[564],3.542,2.249,-0.796,7.843
likelihood_unobserved[565],2.789,2.145,-1.635,6.683
likelihood_unobserved[566],3.534,2.242,-0.973,7.704
likelihood_unobserved[567],2.768,2.26,-1.739,7.194
likelihood_unobserved[568],3.536,2.168,-0.741,7.597
likelihood_unobserved[569],2.701,2.227,-1.493,7.194
likelihood_unobserved[570],3.5,2.153,-0.455,7.83
likelihood_unobserved[571],2.66,2.211,-1.375,7.258
likelihood_unobserved[572],3.525,2.264,-0.62,7.915
likelihood_unobserved[573],2.714,2.247,-1.838,6.868
likelihood_unobserved[574],3.496,2.268,-0.97,7.818
likelihood_unobserved[575],2.658,2.219,-1.569,7.22
likelihood_unobserved[576],3.523,2.257,-0.781,8.153
likelihood_unobserved[577],2.712,2.277,-1.681,7.136
likelihood_unobserved[578],3.512,2.201,-0.803,7.76
likelihood_unobserved[579],2.667,2.223,-1.578,6.949
likelihood_unobserved[580],3.569,2.188,-0.55,7.972
likelihood_unobserved[581],2.654,2.208,-1.485,6.887
likelihood_unobserved[582],3.451,2.227,-1.273,7.444
likelihood_unobserved[583],2.692,2.182,-1.743,6.929
likelihood_unobserved[584],3.588,2.169,-0.775,7.579
likelihood_unobserved[585],2.736,2.304,-1.88,6.99
likelihood_unobserved[586],3.556,2.182,-0.764,7.506
likelihood_unobserved[587],2.755,2.243,-1.515,7.157
likelihood_unobserved[588],3.404,2.276,-0.995,8.031
likelihood_unobserved[589],2.719,2.195,-1.393,7.207
likelihood_unobserved[590],3.556,2.228,-0.589,7.854
likelihood_unobserved[591],2.712,2.316,-1.739,7.157
likelihood_unobserved[592],3.432,2.256,-0.839,7.935
likelihood_unobserved[593],2.739,2.203,-1.404,7.339
likelihood_unobserved[594],3.534,2.254,-0.561,8.16
likelihood_unobserved[595],2.813,2.262,-1.674,7.165
likelihood_unobserved[596],3.463,2.209,-1.379,7.25
likelihood_unobserved[597],2.674,2.231,-1.605,7.079
likelihood_unobserved[598],3.51,2.132,-0.895,7.412
likelihood_unobserved[599],2.712,2.295,-1.974,7.061
likelihood_unobserved[600],3.512,2.145,-0.435,8.04
likelihood_unobserved[601],2.723,2.252,-1.8,6.955
likelihood_unobserved[602],3.529,2.255,-0.978,7.901
likelihood_unobserved[603],2.701,2.246,-1.561,7.187
likelihood_unobserved[604],3.449,2.233,-1.003,7.776
likelihood_unobserved[605],2.747,2.249,-1.107,7.769
likelihood_unobserved[606],3.553,2.301,-0.849,8.067
likelihood_unobserved[607],2.751,2.299,-1.659,7.298
likelihood_unobserved[608],3.467,2.244,-0.717,7.731
likelihood_unobserved[609],2.725,2.219,-1.824,6.811
likelihood_unobserved[610],3.511,2.155,-0.438,7.829
likelihood_unobserved[611],2.74,2.276,-1.286,7.331
likelihood_unobserved[612],3.496,2.268,-0.896,7.687
likelihood_unobserved[613],2.721,2.245,-1.184,7.494
likelihood_unobserved[614],3.574,2.27,-0.625,8.151
likelihood_unobserved[615],2.75,2.244,-1.494,7.137
likelihood_unobserved[616],3.46,2.223,-0.779,7.853
likelihood_unobserved[617],2.689,2.267,-2.0,6.847
likelihood_unobserved[618],3.539,2.266,-0.927,7.904
likelihood_unobserved[619],2.715,2.255,-1.614,7.28
likelihood_unobserved[620],3.478,2.17,-0.723,7.656
likelihood_unobserved[621],2.66,2.152,-2.003,6.503
likelihood_unobserved[622],3.577,2.301,-0.695,8.181
likelihood_unobserved[623],2.714,2.226,-1.523,7.285
likelihood_unobserved[624],3.417,2.209,-0.797,7.778
likelihood_unobserved[625],2.758,2.276,-1.803,6.972
likelihood_unobserved[626],3.531,2.166,-0.492,7.825
likelihood_unobserved[627],2.724,2.2,-1.613,7.106
likelihood_unobserved[628],3.52,2.245,-0.562,8.254
likelihood_unobserved[629],2.681,2.149,-1.494,6.856
likelihood_unobserved[630],3.533,2.233,-0.619,8.016
likelihood_unobserved[631],2.687,2.155,-1.445,6.859
likelihood_unobserved[632],3.554,2.255,-1.029,7.789
likelihood_unobserved[633],2.686,2.251,-1.851,6.914
likelihood_unobserved[634],3.483,2.218,-1.056,7.494
likelihood_unobserved[635],2.677,2.264,-1.727,6.94
likelihood_unobserved[636],3.514,2.25,-0.348,8.379
likelihood_unobserved[637],2.775,2.338,-1.883,7.326
likelihood_unobserved[638],3.412,2.323,-0.94,8.291
likelihood_unobserved[639],2.684,2.229,-1.884,6.9
likelihood_unobserved[640],3.524,2.213,-0.636,8.037
likelihood_unobserved[641],2.762,2.223,-1.465,7.182
likelihood_unobserved[642],3.472,2.307,-0.84,8.197
likelihood_unobserved[643],2.744,2.071,-1.022,6.924
likelihood_unobserved[644],3.572,2.201,-0.468,8.137
likelihood_unobserved[645],2.665,2.226,-2.045,6.607
likelihood_unobserved[646],3.553,2.263,-0.877,7.737
likelihood_unobserved[647],2.748,2.185,-1.302,7.14
likelihood_unobserved[648],3.41,2.187,-0.888,7.5
likelihood_unobserved[649],2.716,2.194,-1.519,7.237
likelihood_unobserved[650],3.486,2.282,-0.694,8.041
likelihood_unobserved[651],2.65,2.366,-2.175,7.014
likelihood_unobserved[652],3.477,2.185,-0.773,7.563
likelihood_unobserved[653],2.684,2.28,-1.856,7.041
likelihood_unobserved[654],3.419,2.249,-1.033,7.585
likelihood_unobserved[655],2.79,2.272,-1.736,7.194
likelihood_unobserved[656],3.505,2.279,-0.553,8.184
likelihood_unobserved[657],2.741,2.322,-1.798,7.336
likelihood_unobserved[658],3.614,2.229,-0.78,7.807
likelihood_unobserved[659],2.796,2.194,-1.458,6.982
likelihood_unobserved[660],3.683,2.269,-0.82,7.943
likelihood_unobserved[661],2.82,2.25,-1.512,7.189
likelihood_unobserved[662],3.368,2.09,-0.591,7.432
likelihood_unobserved[663],2.639,2.17,-1.529,6.846
likelihood_unobserved[664],3.515,2.247,-0.87,7.69
likelihood_unobserved[665],2.761,2.241,-1.608,6.97
likelihood_unobserved[666],3.537,2.289,-0.915,7.807
likelihood_unobserved[667],2.64,2.256,-1.611,7.081
likelihood_unobserved[668],3.533,2.36,-0.927,8.237
likelihood_unobserved[669],2.731,2.219,-1.689,6.79
likelihood_unobserved[670],3.542,2.253,-0.907,8.028
likelihood_unobserved[671],2.598,2.208,-1.569,6.947
likelihood_unobserved[672],3.424,2.284,-0.623,8.244
likelihood_unobserved[673],2.647,2.183,-1.19,7.263
likelihood_unobserved[674],3.485,2.251,-1.213,7.597
likelihood_unobserved[675],2.712,2.223,-1.549,6.893
likelihood_unobserved[676],3.518,2.334,-0.944,8.178
likelihood_unobserved[677],2.712,2.318,-1.798,7.185
likelihood_unobserved[678],3.505,2.221,-0.824,7.682
likelihood_unobserved[679],2.617,2.152,-1.875,6.586
likelihood_unobserved[680],3.426,2.214,-1.189,7.418
likelihood_unobserved[681],2.611,2.251,-1.549,7.332
likelihood_unobserved[682],3.496,2.244,-0.825,7.866
likelihood_unobserved[683],2.638,2.212,-1.534,6.979
likelihood_unobserved[684],3.532,2.208,-0.809,7.829
likelihood_unobserved[685],2.714,2.291,-1.625,7.397
likelihood_unobserved[686],3.715,2.221,-0.615,7.817
likelihood_unobserved[687],2.814,2.225,-1.655,6.975
likelihood_unobserved[688],3.455,2.132,-0.875,7.44
likelihood_unobserved[689],2.695,2.274,-1.675,6.967
likelihood_unobserved[690],3.537,2.332,-1.335,7.882
likelihood_unobserved[691],2.768,2.198,-1.607,7.267
likelihood_unobserved[692],3.495,2.269,-0.605,8.156
likelihood_unobserved[693],2.694,2.192,-1.599,6.899
likelihood_unobserved[694],3.514,2.268,-0.62,8.369
likelihood_unobserved[695],2.744,2.26,-1.711,6.981
likelihood_unobserved[696],3.53,2.246,-0.862,7.986
likelihood_unobserved[697],2.694,2.279,-1.756,7.013
likelihood_unobserved[698],3.511,2.233,-0.623,7.876
likelihood_unobserved[699],2.707,2.365,-1.86,7.154
likelihood_unobserved[700],3.538,2.232,-0.823,7.623
likelihood_unobserved[701],2.736,2.138,-1.858,6.648
likelihood_unobserved[702],1.603,2.189,-2.713,5.706
likelihood_unobserved[703],1.658,2.301,-2.728,6.255
likelihood_unobserved[704],1.627,2.291,-3.145,5.838
likelihood_unobserved[705],1.606,2.234,-2.664,5.96
likelihood_unobserved[706],1.608,2.305,-2.676,6.339
likelihood_unobserved[707],1.612,2.329,-2.978,6.069
likelihood_unobserved[708],1.538,2.242,-2.756,5.806
likelihood_unobserved[709],1.652,2.268,-2.739,5.98
likelihood_unobserved[710],1.657,2.263,-2.675,6.244
likelihood_unobserved[711],1.508,2.241,-3.052,5.637
likelihood_unobserved[712],1.585,2.26,-2.712,6.243
likelihood_unobserved[713],1.553,2.382,-3.607,5.844
likelihood_unobserved[714],1.679,2.253,-2.613,6.083
likelihood_unobserved[715],1.607,2.206,-2.727,5.733
likelihood_unobserved[716],1.782,2.208,-2.409,6.136
likelihood_unobserved[717],1.606,2.289,-2.779,6.009
likelihood_unobserved[718],1.732,2.237,-2.938,5.883
likelihood_unobserved[719],1.604,2.294,-3.176,5.962
likelihood_unobserved[720],1.633,2.26,-3.011,5.769
likelihood_unobserved[721],1.662,2.225,-2.465,5.969
likelihood_unobserved[722],1.641,2.255,-2.852,5.847
likelihood_unobserved[723],1.676,2.225,-2.626,5.849
likelihood_unobserved[724],1.655,2.259,-2.969,6.09
likelihood_unobserved[725],3.096,2.219,-1.129,7.382
likelihood_unobserved[726],3.071,2.195,-1.25,7.175
likelihood_unobserved[727],2.81,2.293,-1.403,7.166
likelihood_unobserved[728],2.818,2.315,-1.627,7.289
likelihood_unobserved[729],2.778,2.162,-1.485,7.03
likelihood_unobserved[730],2.829,2.202,-1.147,7.345
likelihood_unobserved[731],2.762,2.199,-1.843,6.862
likelihood_unobserved[732],2.759,2.263,-1.634,7.004
likelihood_unobserved[733],4.02,2.204,-0.492,8.106
likelihood_unobserved[734],3.993,2.259,-0.34,8.336
likelihood_unobserved[735],3.917,2.177,-0.003,8.315
likelihood_unobserved[736],3.189,2.272,-1.049,7.628
likelihood_unobserved[737],4.087,2.248,-0.417,8.472
likelihood_unobserved[738],4.047,2.159,-0.35,8.193
likelihood_unobserved[739],3.293,2.271,-1.008,7.797
likelihood_unobserved[740],4.123,2.121,0.135,8.144
likelihood_unobserved[741],3.354,2.263,-0.918,7.893
likelihood_unobserved[742],3.93,2.276,-0.697,8.095
likelihood_unobserved[743],3.22,2.222,-0.981,7.579
likelihood_unobserved[744],4.102,2.306,-0.403,8.595
likelihood_unobserved[745],3.967,2.276,-0.432,8.092
likelihood_unobserved[746],4.01,2.175,0.28,8.889
likelihood_unobserved[747],3.23,2.252,-1.259,7.636
likelihood_unobserved[748],4.015,2.218,-0.067,8.535
likelihood_unobserved[749],4.055,2.279,-0.287,8.697
likelihood_unobserved[750],3.205,2.183,-1.12,7.478
likelihood_unobserved[751],3.239,2.283,-1.531,7.509
likelihood_unobserved[752],4.002,2.256,-0.537,8.096
likelihood_unobserved[753],4.048,2.277,-0.263,8.881
likelihood_unobserved[754],3.24,2.218,-1.256,7.483
likelihood_unobserved[755],3.995,2.234,-0.2,8.362
likelihood_unobserved[756],3.173,2.183,-1.196,7.284
likelihood_unobserved[757],4.046,2.291,-0.556,8.331
likelihood_unobserved[758],3.915,2.308,-0.469,8.537
likelihood_unobserved[759],3.171,2.134,-1.087,7.396
likelihood_unobserved[760],4.037,2.208,-0.432,8.228
likelihood_unobserved[761],3.982,2.272,-0.281,8.503
likelihood_unobserved[762],3.19,2.175,-0.774,7.804
likelihood_unobserved[763],4.036,2.246,-0.108,8.656
likelihood_unobserved[764],3.21,2.312,-1.267,7.917
likelihood_unobserved[765],3.993,2.239,-0.16,8.501
likelihood_unobserved[766],3.223,2.245,-1.39,7.457
likelihood_unobserved[767],3.264,2.348,-1.598,7.804
likelihood_unobserved[768],4.074,2.198,-0.169,8.331
likelihood_unobserved[769],3.247,2.315,-1.282,7.792
likelihood_unobserved[770],3.986,2.276,-0.451,8.479
likelihood_unobserved[771],3.264,2.229,-1.366,7.346
likelihood_unobserved[772],3.999,2.265,-0.371,8.358
likelihood_unobserved[773],3.924,2.214,-0.268,8.56
likelihood_unobserved[774],4.024,2.301,-0.652,8.331
likelihood_unobserved[775],4.027,2.288,-0.205,8.681
likelihood_unobserved[776],3.201,2.212,-1.482,7.09
likelihood_unobserved[777],4.029,2.296,-0.446,8.702
likelihood_unobserved[778],3.905,2.303,-0.77,8.35
likelihood_unobserved[779],3.201,2.225,-0.963,7.509
likelihood_unobserved[780],4.062,2.21,-0.283,8.424
likelihood_unobserved[781],4.058,2.298,-0.591,8.161
likelihood_unobserved[782],3.174,2.309,-1.374,7.447
likelihood_unobserved[783],3.944,2.248,-0.175,8.46
likelihood_unobserved[784],4.081,2.187,0.131,8.528
likelihood_unobserved[785],3.237,2.178,-0.676,7.405
likelihood_unobserved[786],3.987,2.312,-0.516,8.246
likelihood_unobserved[787],3.228,2.225,-1.108,7.409
likelihood_unobserved[788],3.992,2.146,-0.276,8.105
likelihood_unobserved[789],3.286,2.18,-0.97,7.553
likelihood_unobserved[790],4.025,2.189,-0.243,8.428
likelihood_unobserved[791],3.203,2.184,-0.695,7.89
likelihood_unobserved[792],4.073,2.288,-0.382,8.511
likelihood_unobserved[793],3.236,2.27,-1.242,7.551
likelihood_unobserved[794],4.009,2.261,-0.388,8.369
likelihood_unobserved[795],3.182,2.159,-0.666,7.679
likelihood_unobserved[796],3.944,2.215,-0.698,8.151
likelihood_unobserved[797],3.137,2.239,-1.006,7.644
likelihood_unobserved[798],3.977,2.234,-0.516,8.129
likelihood_unobserved[799],4.0,2.234,-0.399,8.403
likelihood_unobserved[800],3.215,2.246,-1.298,7.516
likelihood_unobserved[801],4.006,2.272,-0.172,8.669
likelihood_unobserved[802],4.008,2.297,-0.527,8.432
likelihood_unobserved[803],3.209,2.262,-1.249,7.533
likelihood_unobserved[804],4.046,2.35,-0.533,8.599
likelihood_unobserved[805],3.233,2.358,-1.412,7.733
likelihood_unobserved[806],3.98,2.235,-0.52,8.409
likelihood_unobserved[807],3.166,2.245,-1.288,7.488
likelihood_unobserved[808],4.005,2.184,-0.272,8.276
likelihood_unobserved[809],3.161,2.232,-1.424,7.156
likelihood_unobserved[810],3.967,2.3,-0.615,8.511
likelihood_unobserved[811],3.059,2.305,-1.0,7.925
likelihood_unobserved[812],3.165,2.275,-1.186,7.751
likelihood_unobserved[813],3.996,2.271,-0.927,8.137
likelihood_unobserved[814],4.063,2.213,-0.143,8.439
likelihood_unobserved[815],3.634,2.284,-1.104,7.779
likelihood_unobserved[816],3.568,2.251,-0.879,8.175
likelihood_unobserved[817],3.607,2.218,-0.654,7.944
likelihood_unobserved[818],3.63,2.325,-0.84,8.27
likelihood_unobserved[819],3.604,2.29,-0.856,7.985
likelihood_unobserved[820],3.635,2.263,-0.714,7.925
likelihood_unobserved[821],2.807,2.308,-1.755,7.183
likelihood_unobserved[822],3.613,2.261,-0.505,8.185
likelihood_unobserved[823],2.815,2.251,-1.514,7.355
likelihood_unobserved[824],3.622,2.301,-0.821,8.158
likelihood_unobserved[825],3.62,2.227,-0.562,8.031
likelihood_unobserved[826],2.783,2.233,-1.759,6.95
likelihood_unobserved[827],3.644,2.289,-1.187,7.862
likelihood_unobserved[828],2.813,2.175,-1.386,7.063
likelihood_unobserved[829],3.634,2.105,-0.55,7.729
likelihood_unobserved[830],3.611,2.228,-0.432,8.269
likelihood_unobserved[831],3.774,2.287,-0.666,8.39
likelihood_unobserved[832],3.73,2.153,-0.45,7.874
likelihood_unobserved[833],3.645,2.23,-0.554,8.064
likelihood_unobserved[834],3.741,2.159,-0.372,7.764
likelihood_unobserved[835],3.723,2.234,-0.645,7.725
likelihood_unobserved[836],4.13,2.23,-0.231,8.324
likelihood_unobserved[837],2.202,2.25,-2.005,6.661
likelihood_unobserved[838],4.156,2.231,-0.188,8.393
likelihood_unobserved[839],2.165,2.333,-2.379,6.807
likelihood_unobserved[840],4.139,2.161,-0.171,8.405
likelihood_unobserved[841],2.182,2.179,-1.966,6.541
likelihood_unobserved[842],4.09,2.264,-0.597,8.175
likelihood_unobserved[843],2.15,2.21,-1.724,6.923
likelihood_unobserved[844],4.168,2.281,-0.35,8.42
likelihood_unobserved[845],2.17,2.282,-2.511,6.408
likelihood_unobserved[846],3.756,2.33,-0.803,8.191
likelihood_unobserved[847],1.74,2.156,-2.556,6.159
likelihood_unobserved[848],3.791,2.157,-0.122,8.298
likelihood_unobserved[849],1.739,2.312,-2.714,6.187
likelihood_unobserved[850],3.747,2.175,-0.607,7.863
likelihood_unobserved[851],1.762,2.273,-2.305,6.404
likelihood_unobserved[852],3.749,2.209,-0.69,7.827
likelihood_unobserved[853],1.719,2.321,-3.076,6.02
likelihood_unobserved[854],3.74,2.222,-0.523,8.181
likelihood_unobserved[855],1.836,2.301,-2.743,6.183
likelihood_unobserved[856],3.854,2.242,-0.563,8.104
likelihood_unobserved[857],1.864,2.34,-2.539,6.704
likelihood_unobserved[858],3.863,2.204,-0.069,8.155
likelihood_unobserved[859],1.834,2.218,-2.92,5.883
likelihood_unobserved[860],3.819,2.201,-0.915,7.899
likelihood_unobserved[861],1.825,2.261,-2.497,6.094
likelihood_unobserved[862],3.803,2.184,-0.47,8.137
likelihood_unobserved[863],1.888,2.226,-2.575,6.203
likelihood_unobserved[864],3.827,2.244,-0.863,8.005
likelihood_unobserved[865],1.812,2.339,-2.9,6.278
likelihood_unobserved[866],3.743,2.251,-0.53,8.28
likelihood_unobserved[867],1.829,2.274,-2.503,6.348
likelihood_unobserved[868],3.743,2.213,-0.494,7.986
likelihood_unobserved[869],1.653,2.232,-2.394,6.267
