,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[6354],59.43,0.0,59.43,59.43
likelihood[6355],1.69,0.0,1.69,1.69
likelihood[6356],56.02,0.0,56.02,56.02
likelihood[6357],57.17,0.0,57.17,57.17
likelihood[6358],32.59,0.0,32.59,32.59
likelihood[6359],39.23,0.0,39.23,39.23
likelihood[6360],110.46,0.0,110.46,110.46
likelihood[6361],29.92,0.0,29.92,29.92
likelihood[6362],130.7,0.0,130.7,130.7
likelihood[6363],43.77,0.0,43.77,43.77
likelihood[6364],0.95,0.0,0.95,0.95
likelihood[6365],0.25,0.0,0.25,0.25
likelihood[6366],7.6,0.0,7.6,7.6
likelihood[6367],0.3,0.0,0.3,0.3
likelihood[6368],6.8,0.0,6.8,6.8
likelihood[6369],1.6,0.0,1.6,1.6
likelihood[6370],12.0,0.0,12.0,12.0
likelihood[6371],4.0,0.0,4.0,4.0
likelihood[6372],3.9,0.0,3.9,3.9
likelihood[6373],1.2,0.0,1.2,1.2
likelihood[6374],3.3,0.0,3.3,3.3
likelihood[6375],4.8,0.0,4.8,4.8
likelihood[6376],3.0,0.0,3.0,3.0
likelihood[6377],16.0,0.0,16.0,16.0
likelihood[6378],3.0,0.0,3.0,3.0
likelihood[6379],18.5,0.0,18.5,18.5
likelihood[6380],10.0,0.0,10.0,10.0
likelihood[6381],16.0,0.0,16.0,16.0
likelihood[6382],3.1,0.0,3.1,3.1
likelihood[6383],0.1,0.0,0.1,0.1
likelihood[6384],51.0,0.0,51.0,51.0
likelihood[6385],5.5,0.0,5.5,5.5
likelihood[6386],108.0,0.0,108.0,108.0
likelihood[6387],16.0,0.0,16.0,16.0
likelihood[6388],2.0,0.0,2.0,2.0
likelihood[6389],32.0,0.0,32.0,32.0
likelihood[6390],111.62,0.0,111.62,111.62
likelihood[6391],75.0,0.0,75.0,75.0
likelihood[6392],119.0,0.0,119.0,119.0
likelihood[6393],183.19,0.0,183.19,183.19
likelihood[6394],23.0,0.0,23.0,23.0
likelihood[6395],110.0,0.0,110.0,110.0
likelihood[6396],76.34,0.0,76.34,76.34
likelihood[6397],34.0,0.0,34.0,34.0
likelihood[6398],42.0,0.0,42.0,42.0
likelihood[6399],123.1,0.0,123.1,123.1
likelihood[6400],98.0,0.0,98.0,98.0
likelihood[6401],144.0,0.0,144.0,144.0
likelihood[6402],182.35,0.0,182.35,182.35
likelihood[6403],107.0,0.0,107.0,107.0
likelihood[6404],209.0,0.0,209.0,209.0
likelihood[6405],148.09,0.0,148.09,148.09
likelihood[6406],94.0,0.0,94.0,94.0
likelihood[6407],173.6,0.0,173.6,173.6
likelihood[6408],116.9,0.0,116.9,116.9
likelihood[6409],54.2,0.0,54.2,54.2
likelihood[6410],88.6,0.0,88.6,88.6
likelihood[6411],0.42,0.0,0.42,0.42
likelihood[6412],0.72,0.0,0.72,0.72
likelihood[6413],1.76,0.0,1.76,1.76
likelihood[6414],76.06,0.0,76.06,76.06
likelihood[6415],1.47,0.0,1.47,1.47
likelihood[6416],73.91,0.0,73.91,73.91
likelihood[6417],3.77,0.0,3.77,3.77
likelihood[6418],1.44,0.0,1.44,1.44
likelihood[6419],68.84,0.0,68.84,68.84
likelihood[6420],0.29,0.0,0.29,0.29
likelihood[6421],7.98,0.0,7.98,7.98
likelihood[6422],26.24,0.0,26.24,26.24
likelihood[6423],5.05,0.0,5.05,5.05
likelihood[6424],113.68,0.0,113.68,113.68
likelihood[6425],70.62,0.0,70.62,70.62
likelihood[6426],1.94,0.0,1.94,1.94
likelihood[6427],1.28,0.0,1.28,1.28
likelihood[6428],110.45,0.0,110.45,110.45
likelihood[6429],0.38,0.0,0.38,0.38
likelihood[6430],7.16,0.0,7.16,7.16
likelihood[6431],1.0,0.0,1.0,1.0
likelihood[6432],0.54,0.0,0.54,0.54
likelihood[6433],52.05,0.0,52.05,52.05
likelihood[6434],1.57,0.0,1.57,1.57
likelihood[6435],9.87,0.0,9.87,9.87
likelihood[6436],4.08,0.0,4.08,4.08
likelihood[6437],1.35,0.0,1.35,1.35
likelihood[6438],86.9,0.0,86.9,86.9
likelihood[6439],1.77,0.0,1.77,1.77
likelihood[6440],0.68,0.0,0.68,0.68
likelihood[6441],15.82,0.0,15.82,15.82
likelihood[6442],9.38,0.0,9.38,9.38
likelihood[6443],64.1,0.0,64.1,64.1
likelihood[6444],74.65,0.0,74.65,74.65
likelihood[6445],33.53,0.0,33.53,33.53
likelihood[6446],5.1,0.0,5.1,5.1
likelihood[6447],56.62,0.0,56.62,56.62
likelihood[6448],0.25,0.0,0.25,0.25
likelihood[6449],1.91,0.0,1.91,1.91
likelihood[6450],7.94,0.0,7.94,7.94
likelihood[6451],25.64,0.0,25.64,25.64
likelihood[6452],28.78,0.0,28.78,28.78
likelihood[6453],28.35,0.0,28.35,28.35
likelihood[6454],19.47,0.0,19.47,19.47
likelihood[6455],29.62,0.0,29.62,29.62
likelihood[6456],7.75,0.0,7.75,7.75
likelihood[6457],0.28,0.0,0.28,0.28
likelihood[6458],136.51,0.0,136.51,136.51
likelihood[6459],16.34,0.0,16.34,16.34
likelihood[6460],8.39,0.0,8.39,8.39
likelihood[6461],34.28,0.0,34.28,34.28
likelihood[6462],7.06,0.0,7.06,7.06
likelihood[6463],2.82,0.0,2.82,2.82
likelihood[6464],9.41,0.0,9.41,9.41
likelihood[6465],2.93,0.0,2.93,2.93
likelihood[6466],3.83,0.0,3.83,3.83
likelihood[6467],24.89,0.0,24.89,24.89
likelihood[6468],2.03,0.0,2.03,2.03
likelihood[6469],36.5,0.0,36.5,36.5
likelihood[6470],46.7,0.0,46.7,46.7
likelihood[6471],0.33,0.0,0.33,0.33
likelihood[6472],57.65,0.0,57.65,57.65
likelihood[6473],2.02,0.0,2.02,2.02
likelihood[6474],244.67,0.0,244.67,244.67
likelihood[6475],9.53,0.0,9.53,9.53
likelihood[6476],1.37,0.0,1.37,1.37
likelihood[6477],37.57,0.0,37.57,37.57
likelihood[6478],96.8,0.0,96.8,96.8
likelihood[6479],121.43,0.0,121.43,121.43
likelihood[6480],7.03,0.0,7.03,7.03
likelihood[6481],39.24,0.0,39.24,39.24
likelihood[6482],126.57,0.0,126.57,126.57
likelihood[6483],5.7,0.0,5.7,5.7
likelihood[6484],8.66,0.0,8.66,8.66
likelihood[6485],97.5,0.0,97.5,97.5
likelihood[6486],291.82,0.0,291.82,291.82
likelihood[6487],10.8,0.0,10.8,10.8
likelihood[6488],39.51,0.0,39.51,39.51
likelihood[6489],35.39,0.0,35.39,35.39
likelihood[6490],331.49,0.0,331.49,331.49
likelihood[6491],20.9,0.0,20.9,20.9
likelihood[6492],36.75,0.0,36.75,36.75
likelihood[6493],131.91,0.0,131.91,131.91
likelihood[6494],16.6,0.0,16.6,16.6
likelihood[6495],40.59,0.0,40.59,40.59
likelihood[6496],182.66,0.0,182.66,182.66
likelihood[6497],3.63,0.0,3.63,3.63
likelihood[6498],0.14,0.0,0.14,0.14
likelihood[6499],11.79,0.0,11.79,11.79
likelihood[6500],24.0,0.0,24.0,24.0
likelihood[6501],1.43,0.0,1.43,1.43
likelihood[6502],0.15,0.0,0.15,0.15
likelihood[6503],53.55,0.0,53.55,53.55
likelihood[6504],4.0,0.0,4.0,4.0
likelihood[6505],127.43,0.0,127.43,127.43
likelihood[6506],5.82,0.0,5.82,5.82
likelihood[6507],5.9,0.0,5.9,5.9
likelihood[6508],137.68,0.0,137.68,137.68
likelihood[6509],4.4,0.0,4.4,4.4
likelihood[6510],163.56,0.0,163.56,163.56
likelihood[6511],13.82,0.0,13.82,13.82
likelihood[6512],39.72,0.0,39.72,39.72
likelihood[6513],195.17,0.0,195.17,195.17
likelihood[6514],4.34,0.0,4.34,4.34
likelihood[6515],0.26,0.0,0.26,0.26
likelihood[6516],3.11,0.0,3.11,3.11
likelihood[6517],151.67,0.0,151.67,151.67
likelihood[6518],10.88,0.0,10.88,10.88
likelihood[6519],6.49,0.0,6.49,6.49
likelihood[6520],40.99,0.0,40.99,40.99
likelihood[6521],193.01,0.0,193.01,193.01
likelihood[6522],10.24,0.0,10.24,10.24
likelihood[6523],0.46,0.0,0.46,0.46
likelihood[6524],23.69,0.0,23.69,23.69
likelihood[6525],130.37,0.0,130.37,130.37
likelihood[6526],5.6,0.0,5.6,5.6
likelihood[6527],18.63,0.0,18.63,18.63
likelihood[6528],31.62,0.0,31.62,31.62
likelihood[6529],141.95,0.0,141.95,141.95
likelihood[6530],5.64,0.0,5.64,5.64
likelihood[6531],0.62,0.0,0.62,0.62
likelihood[6532],2.7,0.0,2.7,2.7
likelihood[6533],165.54,0.0,165.54,165.54
likelihood[6534],6.65,0.0,6.65,6.65
likelihood[6535],0.06,0.0,0.06,0.06
likelihood[6536],18.44,0.0,18.44,18.44
likelihood[6537],142.53,0.0,142.53,142.53
likelihood[6538],3.26,0.0,3.26,3.26
likelihood[6539],8.33,0.0,8.33,8.33
likelihood[6540],55.98,0.0,55.98,55.98
likelihood[6541],2.66,0.0,2.66,2.66
likelihood[6542],10.43,0.0,10.43,10.43
likelihood[6543],47.21,0.0,47.21,47.21
likelihood[6544],5.02,0.0,5.02,5.02
likelihood[6545],4.7,0.0,4.7,4.7
likelihood[6546],59.49,0.0,59.49,59.49
likelihood[6547],12.0,0.0,12.0,12.0
likelihood[6548],29.08,0.0,29.08,29.08
likelihood[6549],6.06,0.0,6.06,6.06
likelihood[6550],30.41,0.0,30.41,30.41
likelihood[6551],4.1,0.0,4.1,4.1
likelihood[6552],5.32,0.0,5.32,5.32
likelihood[6553],6.84,0.0,6.84,6.84
likelihood[6554],48.72,0.0,48.72,48.72
likelihood[6555],2.79,0.0,2.79,2.79
likelihood[6556],3.47,0.0,3.47,3.47
likelihood[6557],2.41,0.0,2.41,2.41
likelihood[6558],37.85,0.0,37.85,37.85
likelihood[6559],9.04,0.0,9.04,9.04
likelihood[6560],17.49,0.0,17.49,17.49
likelihood[6561],46.3,0.0,46.3,46.3
likelihood[6562],44.28,0.0,44.28,44.28
likelihood[6563],17.29,0.0,17.29,17.29
likelihood[6564],31.09,0.0,31.09,31.09
likelihood[6565],10.04,0.0,10.04,10.04
likelihood[6566],25.37,0.0,25.37,25.37
likelihood[6567],6.44,0.0,6.44,6.44
likelihood[6568],35.0,0.0,35.0,35.0
likelihood[6569],19.48,0.0,19.48,19.48
likelihood[6570],38.56,0.0,38.56,38.56
likelihood[6571],50.14,0.0,50.14,50.14
likelihood[6572],28.53,0.0,28.53,28.53
likelihood[6573],4.48,0.0,4.48,4.48
likelihood[6574],16.09,0.0,16.09,16.09
likelihood[6575],6.75,0.0,6.75,6.75
likelihood[6576],12.3,0.0,12.3,12.3
likelihood[6577],57.0,0.0,57.0,57.0
likelihood[6578],137.45,0.0,137.45,137.45
likelihood[6579],6.78,0.0,6.78,6.78
likelihood[6580],20.13,0.0,20.13,20.13
likelihood[6581],76.48,0.0,76.48,76.48
likelihood[6582],47.95,0.0,47.95,47.95
likelihood[6583],51.96,0.0,51.96,51.96
likelihood[6584],159.35,0.0,159.35,159.35
likelihood[6585],55.63,0.0,55.63,55.63
likelihood[6586],12.71,0.0,12.71,12.71
likelihood[6587],130.68,0.0,130.68,130.68
likelihood[6588],9.38,0.0,9.38,9.38
likelihood[6589],66.69,0.0,66.69,66.69
likelihood[6590],77.71,0.0,77.71,77.71
likelihood[6591],35.49,0.0,35.49,35.49
likelihood[6592],0.51,0.0,0.51,0.51
likelihood[6593],27.07,0.0,27.07,27.07
likelihood[6594],3.58,0.0,3.58,3.58
likelihood[6595],20.25,0.0,20.25,20.25
likelihood[6596],58.27,0.0,58.27,58.27
likelihood[6597],3.6,0.0,3.6,3.6
likelihood[6598],3.5,0.0,3.5,3.5
likelihood[6599],40.96,0.0,40.96,40.96
likelihood[6600],0.56,0.0,0.56,0.56
likelihood[6601],0.6,0.0,0.6,0.6
likelihood[6602],61.25,0.0,61.25,61.25
likelihood[6603],126.21,0.0,126.21,126.21
likelihood[6604],94.62,0.0,94.62,94.62
likelihood[6605],88.77,0.0,88.77,88.77
likelihood[6606],1.61,0.0,1.61,1.61
likelihood[6607],72.5,0.0,72.5,72.5
likelihood[6608],2.66,0.0,2.66,2.66
likelihood[6609],11.8,0.0,11.8,11.8
likelihood[6610],11.41,0.0,11.41,11.41
likelihood[6611],84.56,0.0,84.56,84.56
likelihood[6612],213.63,0.0,213.63,213.63
likelihood[6613],84.51,0.0,84.51,84.51
likelihood[6614],82.77,0.0,82.77,82.77
likelihood[6615],45.76,0.0,45.76,45.76
likelihood[6616],96.15,0.0,96.15,96.15
likelihood[6617],144.19,0.0,144.19,144.19
likelihood[6618],3.79,0.0,3.79,3.79
likelihood[6619],21.96,0.0,21.96,21.96
likelihood[6620],1.01,0.0,1.01,1.01
likelihood[6621],44.42,0.0,44.42,44.42
likelihood[6622],15.27,0.0,15.27,15.27
likelihood[6623],16.7,0.0,16.7,16.7
likelihood[6624],75.98,0.0,75.98,75.98
likelihood[6625],77.96,0.0,77.96,77.96
likelihood[6626],94.93,0.0,94.93,94.93
likelihood[6627],11.04,0.0,11.04,11.04
likelihood[6628],0.26,0.0,0.26,0.26
likelihood[6629],7.68,0.0,7.68,7.68
likelihood[6630],90.14,0.0,90.14,90.14
likelihood[6631],112.95,0.0,112.95,112.95
likelihood[6632],32.67,0.0,32.67,32.67
likelihood[6633],1.16,0.0,1.16,1.16
likelihood[6634],31.49,0.0,31.49,31.49
likelihood[6635],4.25,0.0,4.25,4.25
likelihood[6636],0.16,0.0,0.16,0.16
likelihood[6637],11.66,0.0,11.66,11.66
likelihood[6638],114.01,0.0,114.01,114.01
likelihood[6639],58.05,0.0,58.05,58.05
likelihood[6640],109.63,0.0,109.63,109.63
likelihood[6641],26.33,0.0,26.33,26.33
likelihood[6642],42.7,0.0,42.7,42.7
likelihood[6643],93.33,0.0,93.33,93.33
likelihood[6644],147.63,0.0,147.63,147.63
likelihood[6645],29.2,0.0,29.2,29.2
likelihood[6646],43.21,0.0,43.21,43.21
likelihood[6647],173.48,0.0,173.48,173.48
likelihood[6648],81.4,0.0,81.4,81.4
likelihood[6649],20.98,0.0,20.98,20.98
likelihood[6650],97.63,0.0,97.63,97.63
likelihood[6651],2.38,0.0,2.38,2.38
likelihood[6652],8.38,0.0,8.38,8.38
likelihood[6653],1.1,0.0,1.1,1.1
likelihood[6654],62.71,0.0,62.71,62.71
likelihood[6655],155.26,0.0,155.26,155.26
likelihood[6656],46.52,0.0,46.52,46.52
likelihood[6657],70.43,0.0,70.43,70.43
likelihood[6658],108.88,0.0,108.88,108.88
likelihood[6659],25.6,0.0,25.6,25.6
likelihood[6660],53.59,0.0,53.59,53.59
likelihood[6661],62.77,0.0,62.77,62.77
likelihood[6662],35.89,0.0,35.89,35.89
likelihood[6663],69.65,0.0,69.65,69.65
likelihood[6664],81.13,0.0,81.13,81.13
likelihood[6665],90.11,0.0,90.11,90.11
likelihood[6666],79.61,0.0,79.61,79.61
likelihood[6667],257.45,0.0,257.45,257.45
likelihood[6668],50.85,0.0,50.85,50.85
likelihood[6669],31.29,0.0,31.29,31.29
likelihood[6670],222.88,0.0,222.88,222.88
likelihood[6671],127.93,0.0,127.93,127.93
likelihood[6672],47.61,0.0,47.61,47.61
likelihood[6673],36.7,0.0,36.7,36.7
likelihood[6674],319.82,0.0,319.82,319.82
likelihood[6675],211.77,0.0,211.77,211.77
likelihood[6676],33.24,0.0,33.24,33.24
likelihood[6677],34.83,0.0,34.83,34.83
likelihood[6678],92.08,0.0,92.08,92.08
likelihood[6679],59.11,0.0,59.11,59.11
likelihood[6680],43.57,0.0,43.57,43.57
likelihood[6681],0.01,0.0,0.01,0.01
likelihood[6682],207.06,0.0,207.06,207.06
likelihood[6683],161.76,0.0,161.76,161.76
likelihood[6684],59.37,0.0,59.37,59.37
likelihood[6685],23.75,0.0,23.75,23.75
likelihood[6686],185.8,0.0,185.8,185.8
likelihood[6687],66.74,0.0,66.74,66.74
likelihood[6688],81.75,0.0,81.75,81.75
likelihood[6689],8.78,0.0,8.78,8.78
likelihood[6690],223.76,0.0,223.76,223.76
likelihood[6691],327.77,0.0,327.77,327.77
likelihood[6692],25.94,0.0,25.94,25.94
likelihood[6693],81.98,0.0,81.98,81.98
likelihood[6694],255.05,0.0,255.05,255.05
likelihood[6695],163.44,0.0,163.44,163.44
likelihood[6696],74.15,0.0,74.15,74.15
likelihood[6697],68.22,0.0,68.22,68.22
likelihood[6698],186.61,0.0,186.61,186.61
likelihood[6699],47.29,0.0,47.29,47.29
likelihood[6700],43.16,0.0,43.16,43.16
likelihood[6701],0.43,0.0,0.43,0.43
likelihood[6702],334.37,0.0,334.37,334.37
likelihood[6703],49.58,0.0,49.58,49.58
likelihood[6704],39.66,0.0,39.66,39.66
likelihood[6705],13.11,0.0,13.11,13.11
likelihood[6706],63.44,0.0,63.44,63.44
likelihood[6707],2.98,0.0,2.98,2.98
likelihood[6708],75.05,0.0,75.05,75.05
likelihood[6709],3.74,0.0,3.74,3.74
likelihood[6710],132.71,0.0,132.71,132.71
likelihood[6711],3.24,0.0,3.24,3.24
likelihood[6712],130.09,0.0,130.09,130.09
likelihood[6713],2.34,0.0,2.34,2.34
likelihood[6714],186.86,0.0,186.86,186.86
likelihood[6715],7.09,0.0,7.09,7.09
likelihood[6716],37.53,0.0,37.53,37.53
likelihood[6717],101.59,0.0,101.59,101.59
likelihood[6718],19.1,0.0,19.1,19.1
likelihood[6719],143.5,0.0,143.5,143.5
likelihood[6720],219.43,0.0,219.43,219.43
likelihood[6721],253.05,0.0,253.05,253.05
likelihood[6722],13.59,0.0,13.59,13.59
likelihood[6723],126.5,0.0,126.5,126.5
likelihood[6724],98.5,0.0,98.5,98.5
likelihood[6725],80.88,0.0,80.88,80.88
likelihood[6726],9.16,0.0,9.16,9.16
likelihood[6727],269.37,0.0,269.37,269.37
likelihood[6728],88.34,0.0,88.34,88.34
likelihood[6729],181.06,0.0,181.06,181.06
likelihood[6730],6.14,0.0,6.14,6.14
likelihood[6731],222.68,0.0,222.68,222.68
likelihood[6732],53.25,0.0,53.25,53.25
likelihood[6733],108.11,0.0,108.11,108.11
likelihood[6734],0.07,0.0,0.07,0.07
likelihood[6735],88.49,0.0,88.49,88.49
likelihood[6736],69.47,0.0,69.47,69.47
likelihood[6737],408.13,0.0,408.13,408.13
likelihood[6738],1.18,0.0,1.18,1.18
likelihood[6739],184.89,0.0,184.89,184.89
likelihood[6740],51.79,0.0,51.79,51.79
likelihood[6741],121.45,0.0,121.45,121.45
likelihood[6742],55.21,0.0,55.21,55.21
likelihood[6743],127.69,0.0,127.69,127.69
likelihood[6744],138.37,0.0,138.37,138.37
likelihood[6745],49.24,0.0,49.24,49.24
likelihood[6746],33.72,0.0,33.72,33.72
likelihood[6747],162.92,0.0,162.92,162.92
likelihood[6748],367.57,0.0,367.57,367.57
likelihood[6749],144.77,0.0,144.77,144.77
likelihood[6750],46.08,0.0,46.08,46.08
likelihood[6751],80.17,0.0,80.17,80.17
likelihood[6752],118.79,0.0,118.79,118.79
likelihood[6753],132.69,0.0,132.69,132.69
likelihood[6754],56.31,0.0,56.31,56.31
likelihood[6755],192.45,0.0,192.45,192.45
likelihood[6756],197.8,0.0,197.8,197.8
likelihood[6757],263.9,0.0,263.9,263.9
likelihood[6758],88.57,0.0,88.57,88.57
likelihood[6759],12.59,0.0,12.59,12.59
likelihood[6760],456.59,0.0,456.59,456.59
likelihood[6761],282.89,0.0,282.89,282.89
likelihood[6762],58.16,0.0,58.16,58.16
likelihood[6763],34.14,0.0,34.14,34.14
likelihood[6764],328.75,0.0,328.75,328.75
likelihood[6765],202.1,0.0,202.1,202.1
likelihood[6766],1.89,0.0,1.89,1.89
likelihood[6767],144.86,0.0,144.86,144.86
likelihood[6768],146.62,0.0,146.62,146.62
likelihood[6769],116.19,0.0,116.19,116.19
likelihood[6770],56.33,0.0,56.33,56.33
likelihood[6771],11.69,0.0,11.69,11.69
likelihood[6772],332.53,0.0,332.53,332.53
likelihood[6773],143.99,0.0,143.99,143.99
likelihood[6774],100.61,0.0,100.61,100.61
likelihood[6775],13.63,0.0,13.63,13.63
likelihood[6776],333.38,0.0,333.38,333.38
likelihood[6777],8.2,0.0,8.2,8.2
likelihood[6778],7.48,0.0,7.48,7.48
likelihood[6779],29.84,0.0,29.84,29.84
likelihood[6780],132.04,0.0,132.04,132.04
likelihood[6781],10.24,0.0,10.24,10.24
likelihood[6782],1.84,0.0,1.84,1.84
likelihood[6783],14.28,0.0,14.28,14.28
likelihood[6784],109.36,0.0,109.36,109.36
likelihood[6785],28.8,0.0,28.8,28.8
likelihood[6786],0.84,0.0,0.84,0.84
likelihood[6787],0.2,0.0,0.2,0.2
likelihood[6788],21.56,0.0,21.56,21.56
likelihood[6789],4.56,0.0,4.56,4.56
likelihood[6790],40.88,0.0,40.88,40.88
likelihood[6791],45.0,0.0,45.0,45.0
likelihood[6792],0.03,0.0,0.03,0.03
likelihood[6793],0.34,0.0,0.34,0.34
likelihood[6794],0.62,0.0,0.62,0.62
likelihood[6795],0.8,0.0,0.8,0.8
likelihood[6796],0.51,0.0,0.51,0.51
likelihood[6797],4.98,0.0,4.98,4.98
likelihood[6798],5.22,0.0,5.22,5.22
likelihood[6799],1.13,0.0,1.13,1.13
likelihood[6800],4.49,0.0,4.49,4.49
likelihood[6801],94.38,0.0,94.38,94.38
likelihood[6802],2.87,0.0,2.87,2.87
likelihood[6803],0.3,0.0,0.3,0.3
likelihood[6804],683.93,0.0,683.93,683.93
likelihood[6805],42.75,0.0,42.75,42.75
likelihood[6806],4.42,0.0,4.42,4.42
likelihood[6807],377.42,0.0,377.42,377.42
likelihood[6808],113.28,0.0,113.28,113.28
likelihood[6809],22.53,0.0,22.53,22.53
likelihood[6810],0.2,0.0,0.2,0.2
likelihood[6811],828.35,0.0,828.35,828.35
likelihood[6812],133.58,0.0,133.58,133.58
likelihood[6813],2.16,0.0,2.16,2.16
likelihood[6814],822.86,0.0,822.86,822.86
likelihood[6815],53.21,0.0,53.21,53.21
likelihood[6816],14.19,0.0,14.19,14.19
likelihood[6817],1.57,0.0,1.57,1.57
likelihood[6818],328.26,0.0,328.26,328.26
likelihood[6819],117.07,0.0,117.07,117.07
likelihood[6820],9.86,0.0,9.86,9.86
likelihood[6821],38.37,0.0,38.37,38.37
likelihood[6822],142.41,0.0,142.41,142.41
likelihood[6823],38.97,0.0,38.97,38.97
likelihood[6824],14.8,0.0,14.8,14.8
likelihood[6825],42.55,0.0,42.55,42.55
likelihood[6826],106.68,0.0,106.68,106.68
likelihood[6827],46.94,0.0,46.94,46.94
likelihood[6828],23.15,0.0,23.15,23.15
likelihood[6829],111.04,0.0,111.04,111.04
likelihood[6830],124.44,0.0,124.44,124.44
likelihood[6831],177.78,0.0,177.78,177.78
likelihood[6832],16.39,0.0,16.39,16.39
likelihood[6833],98.72,0.0,98.72,98.72
likelihood[6834],108.13,0.0,108.13,108.13
likelihood[6835],4.22,0.0,4.22,4.22
likelihood[6836],9.98,0.0,9.98,9.98
likelihood[6837],1.72,0.0,1.72,1.72
likelihood[6838],0.58,0.0,0.58,0.58
likelihood[6839],210.17,0.0,210.17,210.17
likelihood[6840],53.08,0.0,53.08,53.08
likelihood[6841],94.81,0.0,94.81,94.81
likelihood[6842],131.26,0.0,131.26,131.26
likelihood[6843],14.34,0.0,14.34,14.34
likelihood[6844],3.37,0.0,3.37,3.37
likelihood[6845],15.5,0.0,15.5,15.5
likelihood[6846],40.41,0.0,40.41,40.41
likelihood[6847],8.57,0.0,8.57,8.57
likelihood[6848],4.83,0.0,4.83,4.83
likelihood[6849],0.76,0.0,0.76,0.76
likelihood[6850],4.3,0.0,4.3,4.3
likelihood[6851],5.51,0.0,5.51,5.51
likelihood[6852],1.21,0.0,1.21,1.21
likelihood[6853],4.3,0.0,4.3,4.3
likelihood[6854],1.98,0.0,1.98,1.98
likelihood[6855],0.23,0.0,0.23,0.23
likelihood[6856],0.49,0.0,0.49,0.49
likelihood[6857],306.52,0.0,306.52,306.52
likelihood[6858],43.26,0.0,43.26,43.26
likelihood[6859],38.19,0.0,38.19,38.19
likelihood[6860],152.45,0.0,152.45,152.45
likelihood[6861],249.11,0.0,249.11,249.11
likelihood[6862],42.65,0.0,42.65,42.65
likelihood[6863],38.39,0.0,38.39,38.39
likelihood[6864],70.96,0.0,70.96,70.96
likelihood[6865],412.33,0.0,412.33,412.33
likelihood[6866],23.78,0.0,23.78,23.78
likelihood[6867],25.0,0.0,25.0,25.0
likelihood[6868],105.76,0.0,105.76,105.76
likelihood[6869],275.31,0.0,275.31,275.31
likelihood[6870],2.58,0.0,2.58,2.58
likelihood[6871],25.53,0.0,25.53,25.53
likelihood[6872],6.4,0.0,6.4,6.4
likelihood[6873],353.45,0.0,353.45,353.45
likelihood[6874],132.37,0.0,132.37,132.37
likelihood[6875],44.83,0.0,44.83,44.83
likelihood[6876],116.96,0.0,116.96,116.96
likelihood[6877],468.2,0.0,468.2,468.2
likelihood[6878],10.51,0.0,10.51,10.51
likelihood[6879],193.73,0.0,193.73,193.73
likelihood[6880],146.64,0.0,146.64,146.64
likelihood[6881],435.99,0.0,435.99,435.99
likelihood[6882],6.27,0.0,6.27,6.27
likelihood[6883],320.11,0.0,320.11,320.11
likelihood[6884],174.67,0.0,174.67,174.67
likelihood[6885],271.63,0.0,271.63,271.63
likelihood[6886],15.18,0.0,15.18,15.18
likelihood[6887],180.17,0.0,180.17,180.17
likelihood[6888],34.78,0.0,34.78,34.78
likelihood[6889],216.45,0.0,216.45,216.45
likelihood[6890],41.39,0.0,41.39,41.39
likelihood[6891],204.98,0.0,204.98,204.98
likelihood[6892],171.56,0.0,171.56,171.56
likelihood[6893],200.91,0.0,200.91,200.91
likelihood[6894],21.65,0.0,21.65,21.65
likelihood[6895],259.63,0.0,259.63,259.63
likelihood[6896],88.75,0.0,88.75,88.75
likelihood[6897],205.1,0.0,205.1,205.1
likelihood[6898],19.89,0.0,19.89,19.89
likelihood[6899],95.02,0.0,95.02,95.02
likelihood[6900],145.06,0.0,145.06,145.06
likelihood[6901],342.7,0.0,342.7,342.7
likelihood[6902],68.64,0.0,68.64,68.64
likelihood[6903],28.96,0.0,28.96,28.96
likelihood[6904],249.46,0.0,249.46,249.46
likelihood[6905],296.23,0.0,296.23,296.23
likelihood[6906],14.07,0.0,14.07,14.07
likelihood[6907],21.22,0.0,21.22,21.22
likelihood[6908],187.58,0.0,187.58,187.58
likelihood[6909],229.92,0.0,229.92,229.92
likelihood[6910],6.88,0.0,6.88,6.88
likelihood[6911],33.8,0.0,33.8,33.8
likelihood[6912],262.41,0.0,262.41,262.41
likelihood[6913],229.13,0.0,229.13,229.13
likelihood[6914],9.45,0.0,9.45,9.45
likelihood[6915],237.01,0.0,237.01,237.01
likelihood[6916],268.82,0.0,268.82,268.82
likelihood[6917],8.54,0.0,8.54,8.54
likelihood[6918],150.53,0.0,150.53,150.53
likelihood[6919],10.09,0.0,10.09,10.09
likelihood[6920],118.56,0.0,118.56,118.56
likelihood[6921],62.63,0.0,62.63,62.63
likelihood[6922],149.13,0.0,149.13,149.13
likelihood[6923],106.74,0.0,106.74,106.74
likelihood[6924],106.96,0.0,106.96,106.96
likelihood[6925],53.26,0.0,53.26,53.26
likelihood[6926],102.61,0.0,102.61,102.61
likelihood[6927],55.91,0.0,55.91,55.91
likelihood[6928],62.27,0.0,62.27,62.27
likelihood[6929],39.48,0.0,39.48,39.48
likelihood[6930],105.08,0.0,105.08,105.08
likelihood[6931],55.22,0.0,55.22,55.22
likelihood[6932],107.28,0.0,107.28,107.28
likelihood[6933],1.89,0.0,1.89,1.89
likelihood[6934],97.99,0.0,97.99,97.99
likelihood[6935],51.18,0.0,51.18,51.18
